customer_id,period,spend,txns,eligible_spend,cashback,segment,region,group,tenure_months,post,treat
8262,pre,412.11,8.0,58.37,0.0,Mainstream,Southwest,control,24,0,0
8262,post,163.16,3.0,0.0,0.0,Mainstream,Southwest,control,24,1,0
8263,pre,735.17,7.0,0.0,0.0,Affluent Frequent,Southeast,control,90,0,0
8263,post,721.15,8.0,144.79,0.0,Affluent Frequent,Southeast,control,90,1,0
8264,pre,1458.98,31.0,515.18,0.0,Mainstream,Northeast,treatment,71,0,1
8264,post,2634.32,33.0,211.97,6.35,Mainstream,Northeast,treatment,71,1,1
8265,pre,2329.3,28.0,335.28,0.0,Affluent Frequent,Southeast,control,29,0,0
8265,post,4143.7,39.0,652.97,0.0,Affluent Frequent,Southeast,control,29,1,0
8266,pre,5017.72,53.0,802.24,0.0,Affluent Frequent,Southeast,treatment,97,0,1
8266,post,5814.65,70.0,1552.3899999999999,46.58,Affluent Frequent,Southeast,treatment,97,1,1
8267,pre,2529.35,34.0,892.72,0.0,Affluent Frequent,Midwest,control,111,0,0
8267,post,6395.92,48.0,330.37,0.0,Affluent Frequent,Midwest,control,111,1,0
8268,pre,1710.49,25.0,216.35,0.0,Mainstream,Southwest,control,3,0,0
8268,post,1014.36,24.0,257.08,0.0,Mainstream,Southwest,control,3,1,0
8269,pre,1563.72,26.0,101.53999999999999,0.0,Mainstream,West,control,15,0,0
8269,post,1351.1799999999998,21.0,182.95,0.0,Mainstream,West,control,15,1,0
8270,pre,280.84000000000003,6.0,0.0,0.0,Mainstream,Midwest,treatment,91,0,1
8270,post,380.04,7.0,10.85,0.33,Mainstream,Midwest,treatment,91,1,1
8271,pre,2624.25,45.0,566.74,0.0,Mainstream,Midwest,control,70,0,0
8271,post,1536.1200000000001,32.0,205.9,0.0,Mainstream,Midwest,control,70,1,0
8272,pre,531.1800000000001,8.0,0.0,0.0,Dormant Reactivation,West,treatment,92,0,1
8272,post,142.60999999999999,6.0,44.66,1.34,Dormant Reactivation,West,treatment,92,1,1
8273,pre,1723.77,32.0,265.37,0.0,Digital Native,West,control,41,0,0
8273,post,1638.25,29.0,284.28,0.0,Digital Native,West,control,41,1,0
8274,pre,1368.76,29.0,200.02,0.0,Mainstream,Southwest,treatment,30,0,1
8274,post,1321.24,17.0,103.84,3.12,Mainstream,Southwest,treatment,30,1,1
8275,pre,166.82999999999998,5.0,9.8,0.0,Budget Occasional,Midwest,treatment,88,0,1
8275,post,355.21999999999997,6.0,75.41,2.26,Budget Occasional,Midwest,treatment,88,1,1
8276,pre,4585.88,49.0,1003.02,0.0,Affluent Frequent,West,treatment,102,0,1
8276,post,5195.76,44.0,861.17,25.82,Affluent Frequent,West,treatment,102,1,1
8277,pre,1645.69,27.0,351.11,0.0,Mainstream,Southeast,treatment,58,0,1
8277,post,2586.2599999999998,39.0,220.75,6.62,Mainstream,Southeast,treatment,58,1,1
8278,pre,496.05,14.0,61.49,0.0,Budget Occasional,Southeast,control,65,0,0
8278,post,481.34,14.0,105.0,0.0,Budget Occasional,Southeast,control,65,1,0
8279,pre,1074.72,24.0,172.88,0.0,Mainstream,Midwest,treatment,87,0,1
8279,post,1225.1100000000001,22.0,270.18,8.12,Mainstream,Midwest,treatment,87,1,1
8280,pre,1248.43,17.0,121.09,0.0,Affluent Frequent,Midwest,control,10,0,0
8280,post,2022.4299999999998,24.0,586.21,0.0,Affluent Frequent,Midwest,control,10,1,0
8281,pre,3204.0099999999998,51.0,417.64,0.0,Mainstream,West,treatment,30,0,1
8281,post,3826.55,60.0,423.43,12.7,Mainstream,West,treatment,30,1,1
8282,pre,423.55,6.0,0.0,0.0,Dormant Reactivation,Northeast,control,15,0,0
8282,post,206.13,4.0,74.33,0.0,Dormant Reactivation,Northeast,control,15,1,0
8283,pre,1569.24,18.0,220.48000000000002,0.0,Affluent Frequent,Southwest,control,46,0,0
8283,post,1715.56,21.0,359.71,0.0,Affluent Frequent,Southwest,control,46,1,0
8284,pre,1623.58,38.0,310.32,0.0,Digital Native,West,control,109,0,0
8284,post,1688.21,37.0,147.68,0.0,Digital Native,West,control,109,1,0
8285,pre,2296.75,57.0,698.55,0.0,Digital Native,Southwest,control,76,0,0
8285,post,2384.9900000000002,60.0,724.4300000000001,0.0,Digital Native,Southwest,control,76,1,0
8286,pre,3024.92,34.0,484.0,0.0,Affluent Frequent,Southeast,treatment,85,0,1
8286,post,4553.97,45.0,1491.74,44.769999999999996,Affluent Frequent,Southeast,treatment,85,1,1
8287,pre,531.09,13.0,16.1,0.0,Budget Occasional,Midwest,control,84,0,0
8287,post,291.43,12.0,26.91,0.0,Budget Occasional,Midwest,control,84,1,0
8288,pre,191.71,7.0,20.67,0.0,Dormant Reactivation,Northeast,control,35,0,0
8288,post,171.51,4.0,0.0,0.0,Dormant Reactivation,Northeast,control,35,1,0
8289,pre,423.14,17.0,96.85,0.0,Budget Occasional,Southeast,control,117,0,0
8289,post,532.07,17.0,136.67000000000002,0.0,Budget Occasional,Southeast,control,117,1,0
8290,pre,3987.27,46.0,209.97000000000003,0.0,Mainstream,West,control,28,0,0
8290,post,2288.41,35.0,239.3,0.0,Mainstream,West,control,28,1,0
8291,pre,7578.93,65.0,805.94,0.0,Affluent Frequent,Northeast,control,31,0,0
8291,post,11006.8,90.0,1983.74,0.0,Affluent Frequent,Northeast,control,31,1,0
8292,pre,4048.55,27.0,367.31,0.0,Affluent Frequent,West,control,77,0,0
8292,post,3658.38,33.0,820.7,0.0,Affluent Frequent,West,control,77,1,0
8293,pre,1670.88,20.0,299.94,0.0,Mainstream,Northeast,treatment,57,0,1
8293,post,1871.08,26.0,254.97,7.65,Mainstream,Northeast,treatment,57,1,1
8294,pre,5796.94,48.0,1055.78,0.0,Affluent Frequent,West,treatment,4,0,1
8294,post,4366.52,53.0,1371.26,41.14,Affluent Frequent,West,treatment,4,1,1
8295,pre,5021.26,74.0,596.59,0.0,Mainstream,Northeast,control,14,0,0
8295,post,4794.58,82.0,735.85,0.0,Mainstream,Northeast,control,14,1,0
8296,pre,4240.78,38.0,885.3,0.0,Affluent Frequent,Northeast,treatment,34,0,1
8296,post,6813.91,69.0,1915.58,57.47,Affluent Frequent,Northeast,treatment,34,1,1
8297,pre,513.86,14.0,56.27,0.0,Budget Occasional,Midwest,treatment,86,0,1
8297,post,300.58,9.0,29.59,0.89,Budget Occasional,Midwest,treatment,86,1,1
8298,pre,1007.28,13.0,91.57,0.0,Mainstream,Northeast,treatment,28,0,1
8298,post,574.4,11.0,27.22,0.82,Mainstream,Northeast,treatment,28,1,1
8299,pre,1303.31,21.0,151.49,0.0,Mainstream,West,treatment,46,0,1
8299,post,1612.85,21.0,172.79,5.18,Mainstream,West,treatment,46,1,1
8300,pre,1320.78,19.0,219.35,0.0,Mainstream,West,control,23,0,0
8300,post,917.3000000000001,18.0,319.27,0.0,Mainstream,West,control,23,1,0
8301,pre,3603.9700000000003,36.0,763.34,0.0,Affluent Frequent,Southwest,control,38,0,0
8301,post,3172.4900000000002,32.0,844.57,0.0,Affluent Frequent,Southwest,control,38,1,0
8302,pre,449.05,9.0,178.54,0.0,Mainstream,Midwest,control,105,0,0
8302,post,506.81,11.0,29.42,0.0,Mainstream,Midwest,control,105,1,0
8303,pre,2226.98,21.0,86.84,0.0,Mainstream,Midwest,control,13,0,0
8303,post,1841.93,26.0,206.79000000000002,0.0,Mainstream,Midwest,control,13,1,0
8304,pre,788.39,17.0,32.3,0.0,Budget Occasional,Southeast,treatment,42,0,1
8304,post,476.75,17.0,170.88,5.13,Budget Occasional,Southeast,treatment,42,1,1
8305,pre,1294.51,35.0,409.04,0.0,Digital Native,Southwest,treatment,102,0,1
8305,post,1359.67,38.0,232.0,6.98,Digital Native,Southwest,treatment,102,1,1
8306,pre,25.13,1.0,25.13,0.0,Dormant Reactivation,Northeast,treatment,75,0,1
8306,post,37.55,3.0,25.79,0.77,Dormant Reactivation,Northeast,treatment,75,1,1
8307,pre,4461.0599999999995,88.0,864.65,0.0,Mainstream,Southwest,control,70,0,0
8307,post,5016.68,101.0,653.22,0.0,Mainstream,Southwest,control,70,1,0
8308,pre,601.15,7.0,18.31,0.0,Dormant Reactivation,West,treatment,41,0,1
8308,post,341.08000000000004,6.0,12.52,0.38,Dormant Reactivation,West,treatment,41,1,1
8309,pre,1786.27,27.0,237.57,0.0,Mainstream,Midwest,control,38,0,0
8309,post,1561.02,27.0,281.9,0.0,Mainstream,Midwest,control,38,1,0
8310,pre,1882.26,45.0,467.3,0.0,Digital Native,Northeast,treatment,97,0,1
8310,post,1543.48,42.0,387.26,11.639999999999999,Digital Native,Northeast,treatment,97,1,1
8311,pre,372.07,6.0,18.5,0.0,Budget Occasional,Midwest,treatment,31,0,1
8311,post,185.0,9.0,57.56999999999999,1.73,Budget Occasional,Midwest,treatment,31,1,1
8312,pre,605.35,22.0,42.5,0.0,Budget Occasional,Southeast,treatment,62,0,1
8312,post,817.89,23.0,97.58,2.94,Budget Occasional,Southeast,treatment,62,1,1
8313,pre,2412.64,33.0,564.83,0.0,Affluent Frequent,Southeast,control,51,0,0
8313,post,5775.53,43.0,517.49,0.0,Affluent Frequent,Southeast,control,51,1,0
8314,pre,1394.27,17.0,81.14,0.0,Mainstream,Midwest,control,56,0,0
8314,post,1360.09,18.0,111.94999999999999,0.0,Mainstream,Midwest,control,56,1,0
8315,pre,1742.9099999999999,22.0,263.23,0.0,Affluent Frequent,Southeast,treatment,99,0,1
8315,post,1868.23,23.0,581.11,17.439999999999998,Affluent Frequent,Southeast,treatment,99,1,1
8316,pre,693.26,10.0,33.56,0.0,Budget Occasional,Northeast,treatment,104,0,1
8316,post,438.15,7.0,36.32,1.0899999999999999,Budget Occasional,Northeast,treatment,104,1,1
8317,pre,989.33,19.0,178.87,0.0,Digital Native,Midwest,control,55,0,0
8317,post,670.76,19.0,66.64,0.0,Digital Native,Midwest,control,55,1,0
8318,pre,963.11,25.0,330.56,0.0,Digital Native,West,treatment,38,0,1
8318,post,2175.37,29.0,271.79,8.15,Digital Native,West,treatment,38,1,1
8319,pre,4447.04,40.0,249.37,0.0,Affluent Frequent,Southwest,treatment,106,0,1
8319,post,2897.41,38.0,759.74,22.79,Affluent Frequent,Southwest,treatment,106,1,1
8320,pre,879.5500000000001,25.0,271.14,0.0,Digital Native,Southeast,control,80,0,0
8320,post,741.87,20.0,276.53000000000003,0.0,Digital Native,Southeast,control,80,1,0
8321,pre,196.04000000000002,7.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,68,0,1
8321,post,175.98,7.0,26.81,0.8,Dormant Reactivation,Northeast,treatment,68,1,1
8322,pre,442.71999999999997,12.0,57.379999999999995,0.0,Budget Occasional,West,treatment,15,0,1
8322,post,523.86,17.0,41.85,1.26,Budget Occasional,West,treatment,15,1,1
8323,pre,540.01,16.0,14.66,0.0,Budget Occasional,Northeast,control,90,0,0
8323,post,939.23,20.0,71.09,0.0,Budget Occasional,Northeast,control,90,1,0
8324,pre,6580.0199999999995,47.0,675.8,0.0,Affluent Frequent,Northeast,control,53,0,0
8324,post,6103.87,59.0,999.3299999999999,0.0,Affluent Frequent,Northeast,control,53,1,0
8325,pre,1748.62,30.0,353.72999999999996,0.0,Mainstream,Midwest,treatment,24,0,1
8325,post,1793.99,25.0,250.64000000000001,7.52,Mainstream,Midwest,treatment,24,1,1
8326,pre,199.38,7.0,0.0,0.0,Budget Occasional,Midwest,control,104,0,0
8326,post,382.66,14.0,130.17,0.0,Budget Occasional,Midwest,control,104,1,0
8327,pre,348.44,6.0,0.0,0.0,Dormant Reactivation,Northeast,control,79,0,0
8327,post,300.5,9.0,137.21,0.0,Dormant Reactivation,Northeast,control,79,1,0
8328,pre,7579.71,53.0,899.05,0.0,Affluent Frequent,West,control,28,0,0
8328,post,8020.97,65.0,1432.65,0.0,Affluent Frequent,West,control,28,1,0
8329,pre,150.39,3.0,0.0,0.0,Dormant Reactivation,Southeast,treatment,26,0,1
8329,post,168.28,5.0,84.88,2.55,Dormant Reactivation,Southeast,treatment,26,1,1
8330,pre,2001.1200000000001,31.0,212.06,0.0,Mainstream,West,treatment,101,0,1
8330,post,1540.44,25.0,170.82999999999998,5.12,Mainstream,West,treatment,101,1,1
8331,pre,439.59000000000003,13.0,120.02,0.0,Budget Occasional,Southeast,control,5,0,0
8331,post,340.13,15.0,45.5,0.0,Budget Occasional,Southeast,control,5,1,0
8332,pre,226.21,8.0,40.519999999999996,0.0,Budget Occasional,Midwest,treatment,19,0,1
8332,post,268.1,6.0,0.0,0.0,Budget Occasional,Midwest,treatment,19,1,1
8333,pre,540.02,11.0,0.0,0.0,Budget Occasional,West,control,91,0,0
8333,post,527.94,10.0,43.879999999999995,0.0,Budget Occasional,West,control,91,1,0
8334,pre,429.62,10.0,67.74,0.0,Budget Occasional,West,control,83,0,0
8334,post,37.739999999999995,2.0,0.0,0.0,Budget Occasional,West,control,83,1,0
8335,pre,311.27,9.0,44.01,0.0,Budget Occasional,Midwest,treatment,14,0,1
8335,post,158.01,6.0,33.69,1.01,Budget Occasional,Midwest,treatment,14,1,1
8336,pre,1985.8600000000001,14.0,262.43,0.0,Affluent Frequent,West,treatment,76,0,1
8336,post,2221.27,22.0,511.44,15.34,Affluent Frequent,West,treatment,76,1,1
8337,pre,818.48,15.0,216.29,0.0,Mainstream,Southeast,control,28,0,0
8337,post,915.49,17.0,94.46,0.0,Mainstream,Southeast,control,28,1,0
8338,pre,1629.79,25.0,58.129999999999995,0.0,Mainstream,Northeast,control,40,0,0
8338,post,1814.83,26.0,120.85,0.0,Mainstream,Northeast,control,40,1,0
8339,pre,614.41,15.0,74.49000000000001,0.0,Budget Occasional,Northeast,treatment,99,0,1
8339,post,527.47,14.0,37.79,1.13,Budget Occasional,Northeast,treatment,99,1,1
8340,pre,240.53,9.0,23.54,0.0,Dormant Reactivation,Southeast,control,88,0,0
8340,post,544.33,14.0,15.49,0.0,Dormant Reactivation,Southeast,control,88,1,0
8341,pre,261.61,6.0,0.0,0.0,Budget Occasional,Midwest,control,53,0,0
8341,post,415.29,13.0,0.0,0.0,Budget Occasional,Midwest,control,53,1,0
8342,pre,993.21,18.0,40.1,0.0,Budget Occasional,Northeast,control,71,0,0
8342,post,650.87,14.0,79.55,0.0,Budget Occasional,Northeast,control,71,1,0
8343,pre,363.88,7.0,38.0,0.0,Dormant Reactivation,West,control,33,0,0
8343,post,556.6,13.0,51.88,0.0,Dormant Reactivation,West,control,33,1,0
8344,pre,790.77,18.0,109.17,0.0,Mainstream,Southeast,control,58,0,0
8344,post,625.83,12.0,141.37,0.0,Mainstream,Southeast,control,58,1,0
8345,pre,1389.88,22.0,153.07,0.0,Mainstream,West,control,81,0,0
8345,post,2069.25,31.0,250.62,0.0,Mainstream,West,control,81,1,0
8346,pre,791.15,10.0,86.05,0.0,Affluent Frequent,West,treatment,13,0,1
8346,post,1201.53,12.0,201.09,6.04,Affluent Frequent,West,treatment,13,1,1
8347,pre,2186.34,44.0,365.5,0.0,Mainstream,Southeast,treatment,21,0,1
8347,post,3301.65,52.0,371.23,11.14,Mainstream,Southeast,treatment,21,1,1
8348,pre,101.94,3.0,0.0,0.0,Dormant Reactivation,Midwest,treatment,36,0,1
8348,post,204.29000000000002,6.0,0.0,0.0,Dormant Reactivation,Midwest,treatment,36,1,1
8349,pre,293.43,8.0,0.0,0.0,Budget Occasional,Northeast,control,35,0,0
8349,post,231.18,6.0,35.980000000000004,0.0,Budget Occasional,Northeast,control,35,1,0
8350,pre,889.39,21.0,197.89,0.0,Mainstream,Southwest,control,88,0,0
8350,post,728.09,16.0,291.79,0.0,Mainstream,Southwest,control,88,1,0
8351,pre,128.74,4.0,0.0,0.0,Dormant Reactivation,Southeast,treatment,107,0,1
8351,post,183.41,6.0,53.019999999999996,1.59,Dormant Reactivation,Southeast,treatment,107,1,1
8352,pre,129.3,4.0,72.44,0.0,Budget Occasional,Midwest,treatment,74,0,1
8352,post,293.40999999999997,10.0,22.53,0.68,Budget Occasional,Midwest,treatment,74,1,1
8353,pre,987.94,11.0,297.81,0.0,Mainstream,Northeast,control,37,0,0
8353,post,854.56,13.0,40.16,0.0,Mainstream,Northeast,control,37,1,0
8354,pre,481.77,11.0,40.19,0.0,Budget Occasional,Southwest,treatment,96,0,1
8354,post,266.68,6.0,34.62,1.04,Budget Occasional,Southwest,treatment,96,1,1
8355,pre,197.12,5.0,22.23,0.0,Budget Occasional,Midwest,control,102,0,0
8355,post,103.18,3.0,34.92,0.0,Budget Occasional,Midwest,control,102,1,0
8356,pre,322.88,12.0,59.550000000000004,0.0,Dormant Reactivation,West,control,63,0,0
8356,post,253.94,7.0,78.14,0.0,Dormant Reactivation,West,control,63,1,0
8357,pre,182.14999999999998,5.0,0.0,0.0,Budget Occasional,Northeast,control,46,0,0
8357,post,345.34000000000003,3.0,0.0,0.0,Budget Occasional,Northeast,control,46,1,0
8358,pre,0.0,0.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,97,0,1
8358,post,53.94,2.0,24.3,0.73,Dormant Reactivation,Northeast,treatment,97,1,1
8359,pre,672.35,15.0,118.48,0.0,Mainstream,Southeast,control,105,0,0
8359,post,1661.24,21.0,37.74,0.0,Mainstream,Southeast,control,105,1,0
8360,pre,1611.27,29.0,241.22,0.0,Digital Native,West,treatment,87,0,1
8360,post,1737.7,38.0,444.69,13.33,Digital Native,West,treatment,87,1,1
8361,pre,3725.17,35.0,966.36,0.0,Affluent Frequent,Northeast,control,43,0,0
8361,post,4193.62,50.0,673.82,0.0,Affluent Frequent,Northeast,control,43,1,0
8362,pre,2512.26,34.0,351.93,0.0,Mainstream,Northeast,treatment,97,0,1
8362,post,1781.18,32.0,337.39,10.12,Mainstream,Northeast,treatment,97,1,1
8363,pre,1715.66,24.0,395.29,0.0,Mainstream,West,control,31,0,0
8363,post,1420.79,28.0,264.08,0.0,Mainstream,West,control,31,1,0
8364,pre,128.62,5.0,23.53,0.0,Budget Occasional,Southeast,treatment,46,0,1
8364,post,452.61,13.0,52.150000000000006,1.5699999999999998,Budget Occasional,Southeast,treatment,46,1,1
8365,pre,650.08,15.0,54.36,0.0,Budget Occasional,Southeast,treatment,119,0,1
8365,post,529.92,14.0,11.28,0.34,Budget Occasional,Southeast,treatment,119,1,1
8366,pre,5497.64,42.0,600.63,0.0,Affluent Frequent,Northeast,treatment,61,0,1
8366,post,3959.7200000000003,45.0,1074.43,32.22,Affluent Frequent,Northeast,treatment,61,1,1
8367,pre,570.6,15.0,32.76,0.0,Budget Occasional,Midwest,control,58,0,0
8367,post,862.51,20.0,39.089999999999996,0.0,Budget Occasional,Midwest,control,58,1,0
8368,pre,385.82,9.0,11.14,0.0,Dormant Reactivation,Southeast,control,94,0,0
8368,post,143.82,3.0,0.0,0.0,Dormant Reactivation,Southeast,control,94,1,0
8369,pre,391.46999999999997,14.0,0.0,0.0,Budget Occasional,Southwest,treatment,72,0,1
8369,post,628.68,18.0,33.53,1.0,Budget Occasional,Southwest,treatment,72,1,1
8370,pre,1823.9,45.0,546.44,0.0,Digital Native,Southeast,treatment,15,0,1
8370,post,2239.37,64.0,852.34,25.57,Digital Native,Southeast,treatment,15,1,1
8371,pre,107.22,3.0,0.0,0.0,Dormant Reactivation,Southeast,control,95,0,0
8371,post,137.64000000000001,4.0,0.0,0.0,Dormant Reactivation,Southeast,control,95,1,0
8372,pre,422.31,12.0,103.13000000000001,0.0,Budget Occasional,West,control,36,0,0
8372,post,376.24,11.0,36.019999999999996,0.0,Budget Occasional,West,control,36,1,0
8373,pre,1580.1399999999999,19.0,168.62,0.0,Mainstream,Midwest,treatment,110,0,1
8373,post,756.84,17.0,173.3,5.2,Mainstream,Midwest,treatment,110,1,1
8374,pre,1293.75,27.0,267.12,0.0,Mainstream,Southwest,treatment,62,0,1
8374,post,1511.64,30.0,273.49,8.21,Mainstream,Southwest,treatment,62,1,1
8375,pre,848.1,12.0,403.53000000000003,0.0,Affluent Frequent,Southwest,control,95,0,0
8375,post,1851.38,22.0,440.78999999999996,0.0,Affluent Frequent,Southwest,control,95,1,0
8376,pre,7.76,1.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,93,0,1
8376,post,160.24,1.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,93,1,1
8377,pre,412.76,12.0,55.67,0.0,Budget Occasional,West,treatment,73,0,1
8377,post,275.62,11.0,0.0,0.0,Budget Occasional,West,treatment,73,1,1
8378,pre,2536.12,24.0,774.4300000000001,0.0,Affluent Frequent,Southwest,control,119,0,0
8378,post,1773.91,19.0,410.46,0.0,Affluent Frequent,Southwest,control,119,1,0
8379,pre,1478.62,23.0,242.08,0.0,Mainstream,Midwest,control,64,0,0
8379,post,1644.32,17.0,166.15,0.0,Mainstream,Midwest,control,64,1,0
8380,pre,1459.98,24.0,232.38,0.0,Mainstream,Southwest,control,63,0,0
8380,post,1011.38,14.0,87.61,0.0,Mainstream,Southwest,control,63,1,0
8381,pre,112.31,2.0,70.65,0.0,Dormant Reactivation,Northeast,control,28,0,0
8381,post,170.98,4.0,16.06,0.0,Dormant Reactivation,Northeast,control,28,1,0
8382,pre,681.31,10.0,58.01,0.0,Affluent Frequent,Northeast,treatment,21,0,1
8382,post,1655.01,14.0,361.51,10.85,Affluent Frequent,Northeast,treatment,21,1,1
8383,pre,1150.6200000000001,22.0,282.8,0.0,Mainstream,Midwest,treatment,47,0,1
8383,post,1176.51,16.0,153.12,4.6,Mainstream,Midwest,treatment,47,1,1
8384,pre,391.76,9.0,37.16,0.0,Mainstream,Northeast,treatment,66,0,1
8384,post,1755.24,15.0,151.51,4.55,Mainstream,Northeast,treatment,66,1,1
8385,pre,502.14,12.0,54.769999999999996,0.0,Dormant Reactivation,Northeast,control,106,0,0
8385,post,576.35,12.0,41.31,0.0,Dormant Reactivation,Northeast,control,106,1,0
8386,pre,337.43,10.0,0.0,0.0,Budget Occasional,West,treatment,116,0,1
8386,post,407.21,12.0,38.83,1.17,Budget Occasional,West,treatment,116,1,1
8387,pre,3475.95,40.0,96.72,0.0,Mainstream,Northeast,treatment,84,0,1
8387,post,2432.08,36.0,514.8,15.44,Mainstream,Northeast,treatment,84,1,1
8388,pre,5428.43,41.0,963.6,0.0,Affluent Frequent,Northeast,treatment,15,0,1
8388,post,4086.1,52.0,1491.77,44.76,Affluent Frequent,Northeast,treatment,15,1,1
8389,pre,2929.36,34.0,312.15,0.0,Mainstream,Midwest,control,40,0,0
8389,post,1119.41,22.0,439.54999999999995,0.0,Mainstream,Midwest,control,40,1,0
8390,pre,121.88999999999999,4.0,58.45,0.0,Dormant Reactivation,Northeast,treatment,9,0,1
8390,post,439.65,11.0,54.31,1.62,Dormant Reactivation,Northeast,treatment,9,1,1
8391,pre,4100.74,43.0,785.04,0.0,Affluent Frequent,Northeast,treatment,51,0,1
8391,post,3885.73,41.0,662.1800000000001,19.88,Affluent Frequent,Northeast,treatment,51,1,1
8392,pre,3102.2000000000003,22.0,812.8199999999999,0.0,Affluent Frequent,Northeast,treatment,7,0,1
8392,post,2205.77,19.0,304.18,9.129999999999999,Affluent Frequent,Northeast,treatment,7,1,1
8393,pre,165.46,8.0,27.61,0.0,Budget Occasional,Midwest,control,112,0,0
8393,post,382.32,12.0,37.480000000000004,0.0,Budget Occasional,Midwest,control,112,1,0
8394,pre,363.95,10.0,25.73,0.0,Mainstream,Midwest,control,34,0,0
8394,post,718.27,15.0,195.77,0.0,Mainstream,Midwest,control,34,1,0
8395,pre,293.87,9.0,19.240000000000002,0.0,Budget Occasional,Southeast,control,118,0,0
8395,post,201.21,3.0,0.0,0.0,Budget Occasional,Southeast,control,118,1,0
8396,pre,351.51,6.0,22.56,0.0,Dormant Reactivation,Northeast,control,51,0,0
8396,post,579.0,9.0,65.5,0.0,Dormant Reactivation,Northeast,control,51,1,0
8397,pre,1457.45,44.0,528.25,0.0,Digital Native,Southeast,treatment,62,0,1
8397,post,1586.1399999999999,46.0,522.09,15.65,Digital Native,Southeast,treatment,62,1,1
8398,pre,3381.77,43.0,587.16,0.0,Affluent Frequent,Southwest,treatment,58,0,1
8398,post,3490.47,54.0,902.27,27.060000000000002,Affluent Frequent,Southwest,treatment,58,1,1
8399,pre,204.01999999999998,7.0,12.25,0.0,Budget Occasional,West,control,88,0,0
8399,post,534.85,12.0,98.33,0.0,Budget Occasional,West,control,88,1,0
