customer_id,period,segment,region,test_group,spend,txns,eligible_spend
7229,pre,Dormant Reactivation,Southwest,control,32.989999999999995,2.0,16.47
7229,post,Dormant Reactivation,Southwest,control,420.75,6.0,75.11
7230,pre,Dormant Reactivation,Southeast,control,92.58,1.0,0.0
7230,post,Dormant Reactivation,Southeast,control,65.61,2.0,32.89
7231,pre,Budget Occasional,West,control,265.66,7.0,0.0
7231,post,Budget Occasional,West,control,253.41,8.0,44.99
7232,pre,Budget Occasional,Southeast,control,373.34,4.0,0.0
7232,post,Budget Occasional,Southeast,control,312.45,8.0,42.28
7233,pre,Affluent Frequent,Midwest,control,1909.88,15.0,388.12
7233,post,Affluent Frequent,Midwest,control,974.12,11.0,102.78
7234,pre,Budget Occasional,Midwest,treatment,505.41,15.0,71.01
7234,post,Budget Occasional,Midwest,treatment,548.74,9.0,112.99
7235,pre,Mainstream,Southeast,control,296.28,5.0,0.0
7235,post,Mainstream,Southeast,control,281.81,6.0,25.03
7236,pre,Digital Native,Southeast,treatment,1296.48,37.0,239.88
7236,post,Digital Native,Southeast,treatment,1744.59,40.0,413.02
7237,pre,Digital Native,Northeast,treatment,1447.67,36.0,389.36
7237,post,Digital Native,Northeast,treatment,2654.71,43.0,470.01
7238,pre,Dormant Reactivation,Southeast,control,296.04,4.0,14.1
7238,post,Dormant Reactivation,Southeast,control,352.79,8.0,19.89
7239,pre,Budget Occasional,Southeast,treatment,330.78,12.0,46.64
7239,post,Budget Occasional,Southeast,treatment,418.46,14.0,72.85
7240,pre,Dormant Reactivation,Northeast,control,57.86,2.0,0.0
7240,post,Dormant Reactivation,Northeast,control,164.43,3.0,0.0
7241,pre,Mainstream,Midwest,treatment,1745.99,38.0,420.83
7241,post,Mainstream,Midwest,treatment,2740.06,47.0,549.78
7242,pre,Mainstream,Northeast,treatment,999.44,9.0,18.35
7242,post,Mainstream,Northeast,treatment,1771.44,25.0,202.24
7243,pre,Dormant Reactivation,Northeast,treatment,957.31,19.0,61.620000000000005
7243,post,Dormant Reactivation,Northeast,treatment,640.76,14.0,20.46
7244,pre,Budget Occasional,Northeast,treatment,858.17,26.0,112.67
7244,post,Budget Occasional,Northeast,treatment,757.86,20.0,180.72
7245,pre,Mainstream,Northeast,treatment,481.68,9.0,0.0
7245,post,Mainstream,Northeast,treatment,471.78,7.0,145.76
7246,pre,Dormant Reactivation,West,treatment,53.83,4.0,0.0
7246,post,Dormant Reactivation,West,treatment,385.37,3.0,0.0
7247,pre,Budget Occasional,Northeast,treatment,675.71,24.0,74.78
7247,post,Budget Occasional,Northeast,treatment,687.37,20.0,89.95
7248,pre,Mainstream,West,control,1796.85,28.0,242.33
7248,post,Mainstream,West,control,2113.32,29.0,275.35
7249,pre,Dormant Reactivation,Southwest,treatment,597.57,7.0,0.0
7249,post,Dormant Reactivation,Southwest,treatment,149.63,5.0,0.0
7250,pre,Affluent Frequent,Northeast,treatment,3221.13,31.0,465.78
7250,post,Affluent Frequent,Northeast,treatment,3180.02,32.0,605.36
7251,pre,Affluent Frequent,Midwest,control,1848.13,19.0,323.5
7251,post,Affluent Frequent,Midwest,control,2791.01,26.0,367.8
7252,pre,Budget Occasional,West,treatment,574.1,14.0,48.22
7252,post,Budget Occasional,West,treatment,730.15,17.0,48.57
7253,pre,Digital Native,West,control,293.83,9.0,20.22
7253,post,Digital Native,West,control,404.31,11.0,159.84
7254,pre,Budget Occasional,West,treatment,909.35,15.0,64.39
7254,post,Budget Occasional,West,treatment,587.65,15.0,30.44
7255,pre,Dormant Reactivation,West,treatment,369.75,9.0,0.0
7255,post,Dormant Reactivation,West,treatment,306.7,6.0,0.0
7256,pre,Dormant Reactivation,Northeast,control,958.1,21.0,79.55
7256,post,Dormant Reactivation,Northeast,control,1089.62,23.0,195.41
7257,pre,Mainstream,Northeast,control,1838.08,28.0,261.65
7257,post,Mainstream,Northeast,control,1885.54,33.0,186.86
7258,pre,Budget Occasional,Midwest,treatment,291.34,12.0,117.97
7258,post,Budget Occasional,Midwest,treatment,306.85,12.0,83.08
7259,pre,Mainstream,Northeast,treatment,1798.83,30.0,426.23
7259,post,Mainstream,Northeast,treatment,1563.92,30.0,404.35
7260,pre,Affluent Frequent,Midwest,control,3018.81,31.0,611.33
7260,post,Affluent Frequent,Midwest,control,3295.97,37.0,861.5899999999999
7261,pre,Digital Native,Southeast,control,1081.66,38.0,267.06
7261,post,Digital Native,Southeast,control,1580.44,49.0,662.36
7262,pre,Dormant Reactivation,Midwest,treatment,99.31,5.0,50.13
7262,post,Dormant Reactivation,Midwest,treatment,76.76,2.0,43.38
7263,pre,Mainstream,Southeast,control,921.22,20.0,291.82
7263,post,Mainstream,Southeast,control,913.39,18.0,305.03000000000003
7264,pre,Dormant Reactivation,West,treatment,136.72,4.0,30.4
7264,post,Dormant Reactivation,West,treatment,212.96,5.0,49.11
7265,pre,Mainstream,Midwest,control,861.79,18.0,173.02
7265,post,Mainstream,Midwest,control,1371.82,20.0,203.9
7266,pre,Mainstream,Northeast,control,4167.78,52.0,501.1
7266,post,Mainstream,Northeast,control,1845.47,44.0,243.84
7267,pre,Affluent Frequent,Northeast,treatment,1928.36,22.0,586.39
7267,post,Affluent Frequent,Northeast,treatment,1288.48,18.0,381.32
7268,pre,Budget Occasional,Midwest,control,552.27,17.0,111.28
7268,post,Budget Occasional,Midwest,control,598.75,16.0,47.99
7269,pre,Dormant Reactivation,Midwest,treatment,337.69,7.0,89.39
7269,post,Dormant Reactivation,Midwest,treatment,421.68,7.0,88.83
7270,pre,Budget Occasional,Southeast,treatment,97.04,4.0,0.0
7270,post,Budget Occasional,Southeast,treatment,138.72,6.0,33.349999999999994
7271,pre,Affluent Frequent,Southwest,treatment,3237.92,40.0,846.1
7271,post,Affluent Frequent,Southwest,treatment,4779.67,57.0,1101.77
7272,pre,Budget Occasional,Northeast,treatment,78.4,3.0,15.4
7272,post,Budget Occasional,Northeast,treatment,47.86,2.0,40.61
7273,pre,Digital Native,Northeast,control,199.18,6.0,103.54
7273,post,Digital Native,Northeast,control,573.18,12.0,129.97
7274,pre,Affluent Frequent,West,treatment,1100.54,8.0,338.81
7274,post,Affluent Frequent,West,treatment,1851.51,12.0,155.3
7275,pre,Budget Occasional,West,control,573.23,12.0,71.95
7275,post,Budget Occasional,West,control,380.08,6.0,18.88
7276,pre,Dormant Reactivation,West,treatment,466.15,10.0,121.25
7276,post,Dormant Reactivation,West,treatment,190.27,5.0,0.0
7277,pre,Mainstream,Southwest,treatment,1935.5,42.0,415.59
7277,post,Mainstream,Southwest,treatment,2673.17,47.0,348.21
7278,pre,Budget Occasional,Southwest,treatment,374.71,13.0,28.46
7278,post,Budget Occasional,Southwest,treatment,691.6,17.0,12.53
7279,pre,Dormant Reactivation,West,control,23.6,1.0,0.0
7279,post,Dormant Reactivation,West,control,239.16,5.0,0.0
7280,pre,Budget Occasional,Midwest,control,183.74,7.0,0.0
7280,post,Budget Occasional,Midwest,control,201.78,5.0,17.1
7281,pre,Dormant Reactivation,Southeast,control,354.04,5.0,0.0
7281,post,Dormant Reactivation,Southeast,control,154.32,8.0,27.880000000000003
7282,pre,Affluent Frequent,Northeast,treatment,5749.04,50.0,1624.13
7282,post,Affluent Frequent,Northeast,treatment,4095.62,49.0,1240.41
7283,pre,Dormant Reactivation,West,control,198.53,6.0,34.69
7283,post,Dormant Reactivation,West,control,739.58,4.0,0.0
7284,pre,Digital Native,West,treatment,634.31,11.0,163.86
7284,post,Digital Native,West,treatment,696.96,19.0,156.03
7285,pre,Mainstream,Northeast,treatment,3599.73,51.0,421.67
7285,post,Mainstream,Northeast,treatment,4891.43,73.0,946.63
7286,pre,Affluent Frequent,Northeast,treatment,3656.77,37.0,613.66
7286,post,Affluent Frequent,Northeast,treatment,4475.66,46.0,785.36
7287,pre,Affluent Frequent,Midwest,treatment,3900.67,42.0,1012.35
7287,post,Affluent Frequent,Midwest,treatment,4069.9,37.0,656.05
7288,pre,Budget Occasional,Southeast,treatment,480.66,11.0,17.18
7288,post,Budget Occasional,Southeast,treatment,483.82,14.0,29.89
7289,pre,Affluent Frequent,West,treatment,5138.95,47.0,1236.56
7289,post,Affluent Frequent,West,treatment,4529.69,34.0,544.4499999999999
7290,pre,Mainstream,Midwest,treatment,491.03,9.0,0.0
7290,post,Mainstream,Midwest,treatment,662.45,9.0,91.32
7291,pre,Budget Occasional,Northeast,treatment,255.02,10.0,105.47
7291,post,Budget Occasional,Northeast,treatment,406.02,11.0,0.0
7292,pre,Budget Occasional,Midwest,control,843.1700000000001,20.0,104.61
7292,post,Budget Occasional,Midwest,control,1038.29,26.0,71.11
7293,pre,Affluent Frequent,West,control,2636.3,24.0,971.81
7293,post,Affluent Frequent,West,control,3639.21,23.0,295.63
7294,pre,Mainstream,Northeast,treatment,1790.04,27.0,247.63
7294,post,Mainstream,Northeast,treatment,1825.17,35.0,393.76
7295,pre,Dormant Reactivation,Northeast,control,212.43,6.0,29.25
7295,post,Dormant Reactivation,Northeast,control,323.19,9.0,0.0
7296,pre,Mainstream,Northeast,treatment,1799.57,27.0,343.62
7296,post,Mainstream,Northeast,treatment,1751.51,31.0,176.4
7297,pre,Mainstream,Midwest,control,788.92,10.0,92.24
7297,post,Mainstream,Midwest,control,744.92,14.0,206.95
7298,pre,Budget Occasional,Midwest,treatment,1106.7,24.0,70.25999999999999
7298,post,Budget Occasional,Midwest,treatment,382.3,13.0,0.0
7299,pre,Mainstream,Midwest,control,2383.15,41.0,198.05
7299,post,Mainstream,Midwest,control,3275.4,58.0,431.55
7300,pre,Mainstream,Southeast,treatment,864.96,21.0,110.47
7300,post,Mainstream,Southeast,treatment,1515.12,28.0,230.07
7301,pre,Mainstream,Southwest,control,2981.01,54.0,487.02
7301,post,Mainstream,Southwest,control,3588.82,59.0,497.64
7302,pre,Budget Occasional,Midwest,control,200.59,6.0,0.0
7302,post,Budget Occasional,Midwest,control,84.92,4.0,35.14
7303,pre,Dormant Reactivation,Southeast,treatment,39.75,2.0,21.88
7303,post,Dormant Reactivation,Southeast,treatment,53.59,1.0,0.0
7304,pre,Affluent Frequent,Northeast,treatment,5765.4,51.0,801.7
7304,post,Affluent Frequent,Northeast,treatment,6843.05,69.0,1088.0
7305,pre,Affluent Frequent,Northeast,control,2717.3900000000003,16.0,457.47
7305,post,Affluent Frequent,Northeast,control,1220.77,9.0,138.69
7306,pre,Budget Occasional,West,control,221.54,9.0,75.67
7306,post,Budget Occasional,West,control,504.18,16.0,89.03
7307,pre,Digital Native,Southeast,treatment,1053.61,34.0,310.11
7307,post,Digital Native,Southeast,treatment,1173.58,26.0,339.83000000000004
7308,pre,Digital Native,West,treatment,1192.76,27.0,487.12
7308,post,Digital Native,West,treatment,1925.58,36.0,526.41
7309,pre,Digital Native,Southeast,control,2119.68,53.0,355.19
7309,post,Digital Native,Southeast,control,2576.83,59.0,565.88
7310,pre,Mainstream,Southeast,control,931.85,17.0,66.94
7310,post,Mainstream,Southeast,control,1022.77,16.0,166.36
7311,pre,Affluent Frequent,Midwest,control,3376.03,44.0,834.86
7311,post,Affluent Frequent,Midwest,control,3908.29,46.0,954.77
7312,pre,Budget Occasional,Northeast,treatment,1075.45,21.0,26.66
7312,post,Budget Occasional,Northeast,treatment,764.76,15.0,62.24
7313,pre,Dormant Reactivation,Midwest,treatment,74.47,2.0,0.0
7313,post,Dormant Reactivation,Midwest,treatment,111.96,2.0,28.49
7314,pre,Dormant Reactivation,Midwest,control,285.67,10.0,47.95
7314,post,Dormant Reactivation,Midwest,control,679.34,13.0,62.81
7315,pre,Mainstream,Southeast,control,2335.44,38.0,146.88
7315,post,Mainstream,Southeast,control,2107.33,35.0,263.87
7316,pre,Digital Native,Northeast,control,785.3199999999999,12.0,61.46
7316,post,Digital Native,Northeast,control,725.41,14.0,159.89
7317,pre,Digital Native,Southeast,control,1503.46,34.0,383.57
7317,post,Digital Native,Southeast,control,1295.52,39.0,396.53
7318,pre,Digital Native,Southeast,treatment,634.38,20.0,347.69
7318,post,Digital Native,Southeast,treatment,1633.74,35.0,321.67
7319,pre,Dormant Reactivation,West,treatment,116.25,3.0,0.0
7319,post,Dormant Reactivation,West,treatment,465.83,11.0,123.33
7320,pre,Digital Native,West,treatment,954.75,28.0,367.69
7320,post,Digital Native,West,treatment,1890.8,32.0,339.82
7321,pre,Digital Native,West,treatment,2465.82,56.0,731.42
7321,post,Digital Native,West,treatment,3631.65,74.0,1146.34
7322,pre,Mainstream,Midwest,treatment,1083.07,17.0,0.0
7322,post,Mainstream,Midwest,treatment,1068.0,13.0,35.55
7323,pre,Dormant Reactivation,Southeast,control,373.2,6.0,36.47
7323,post,Dormant Reactivation,Southeast,control,200.68,5.0,0.0
7324,pre,Affluent Frequent,West,control,5458.49,45.0,1232.51
7324,post,Affluent Frequent,West,control,4480.12,40.0,1034.03
7325,pre,Affluent Frequent,West,treatment,5205.47,40.0,602.24
7325,post,Affluent Frequent,West,treatment,6762.31,66.0,1681.94
7326,pre,Budget Occasional,Midwest,control,526.81,14.0,69.03
7326,post,Budget Occasional,Midwest,control,298.7,10.0,43.21
7327,pre,Mainstream,Northeast,treatment,1959.61,39.0,332.3
7327,post,Mainstream,Northeast,treatment,3507.95,37.0,200.76
7328,pre,Mainstream,West,control,2430.18,25.0,225.35
7328,post,Mainstream,West,control,1007.98,21.0,249.48
7329,pre,Budget Occasional,Midwest,control,160.01999999999998,4.0,0.0
7329,post,Budget Occasional,Midwest,control,91.21,2.0,20.47
7330,pre,Mainstream,Midwest,control,1365.96,28.0,309.59000000000003
7330,post,Mainstream,Midwest,control,1677.71,22.0,136.04000000000002
7331,pre,Mainstream,Northeast,control,2042.82,36.0,297.2
7331,post,Mainstream,Northeast,control,1569.8,26.0,365.74
7332,pre,Budget Occasional,West,control,191.33,5.0,0.0
7332,post,Budget Occasional,West,control,110.1,3.0,31.65
7333,pre,Budget Occasional,West,control,732.66,13.0,76.77000000000001
7333,post,Budget Occasional,West,control,251.88,9.0,91.04
7334,pre,Digital Native,Southeast,treatment,726.97,21.0,104.99
7334,post,Digital Native,Southeast,treatment,1564.01,40.0,424.78
7335,pre,Mainstream,Southwest,control,437.73,9.0,37.65
7335,post,Mainstream,Southwest,control,295.08,8.0,50.59
7336,pre,Mainstream,West,control,1243.13,20.0,109.63
7336,post,Mainstream,West,control,1205.32,26.0,236.41
7337,pre,Budget Occasional,Southeast,treatment,373.61,11.0,7.24
7337,post,Budget Occasional,Southeast,treatment,439.03,15.0,35.96
7338,pre,Dormant Reactivation,Midwest,control,262.04,6.0,0.0
7338,post,Dormant Reactivation,Midwest,control,462.24,9.0,120.51
7339,pre,Digital Native,Northeast,treatment,948.91,26.0,227.83
7339,post,Digital Native,Northeast,treatment,1093.41,33.0,301.27
7340,pre,Dormant Reactivation,Southwest,control,300.99,10.0,87.47999999999999
7340,post,Dormant Reactivation,Southwest,control,405.19,12.0,34.51
7341,pre,Digital Native,Southeast,control,1478.85,40.0,370.88
7341,post,Digital Native,Southeast,control,2023.27,41.0,212.84
7342,pre,Affluent Frequent,Midwest,treatment,4463.61,52.0,1209.59
7342,post,Affluent Frequent,Midwest,treatment,6906.56,64.0,1397.44
7343,pre,Digital Native,Northeast,treatment,919.88,13.0,184.49
7343,post,Digital Native,Northeast,treatment,548.9200000000001,9.0,136.59
7344,pre,Budget Occasional,Northeast,control,650.09,13.0,17.18
7344,post,Budget Occasional,Northeast,control,287.51,11.0,79.57
7345,pre,Dormant Reactivation,West,control,364.04,8.0,18.18
7345,post,Dormant Reactivation,West,control,225.47,5.0,48.87
7346,pre,Mainstream,Southeast,control,1770.42,32.0,194.07
7346,post,Mainstream,Southeast,control,2846.66,46.0,437.75
7347,pre,Mainstream,Southeast,treatment,1255.55,14.0,84.78999999999999
7347,post,Mainstream,Southeast,treatment,609.72,12.0,90.36
7348,pre,Budget Occasional,Southeast,control,374.86,13.0,35.9
7348,post,Budget Occasional,Southeast,control,492.93,13.0,78.2
7349,pre,Affluent Frequent,Northeast,treatment,513.68,7.0,90.33
7349,post,Affluent Frequent,Northeast,treatment,1108.52,12.0,393.49
7350,pre,Digital Native,Southwest,treatment,406.14,12.0,96.37
7350,post,Digital Native,Southwest,treatment,643.37,18.0,123.67
7351,pre,Budget Occasional,Northeast,treatment,525.17,11.0,39.03
7351,post,Budget Occasional,Northeast,treatment,665.5699999999999,16.0,58.72
7352,pre,Budget Occasional,Southeast,control,693.13,21.0,110.67
7352,post,Budget Occasional,Southeast,control,625.98,17.0,10.36
7353,pre,Dormant Reactivation,Northeast,control,699.8,9.0,54.09
7353,post,Dormant Reactivation,Northeast,control,459.58,14.0,165.69
7354,pre,Budget Occasional,West,treatment,1234.27,30.0,190.12
7354,post,Budget Occasional,West,treatment,1184.47,35.0,191.97
7355,pre,Mainstream,Southwest,control,2673.67,43.0,217.79
7355,post,Mainstream,Southwest,control,2443.69,47.0,310.12
7356,pre,Mainstream,West,treatment,1708.65,21.0,81.67
7356,post,Mainstream,West,treatment,1574.37,22.0,429.41
7357,pre,Budget Occasional,Midwest,control,319.47,9.0,0.0
7357,post,Budget Occasional,Midwest,control,468.64,11.0,22.76
7358,pre,Budget Occasional,West,control,341.85,10.0,223.68
7358,post,Budget Occasional,West,control,91.06,4.0,0.0
7359,pre,Affluent Frequent,Southwest,treatment,2994.75,33.0,600.03
7359,post,Affluent Frequent,Southwest,treatment,3829.4,53.0,1469.26
7360,pre,Budget Occasional,Southeast,treatment,214.37,6.0,0.0
7360,post,Budget Occasional,Southeast,treatment,317.12,13.0,29.15
7361,pre,Affluent Frequent,Southeast,control,3528.82,36.0,629.39
7361,post,Affluent Frequent,Southeast,control,1562.58,18.0,255.5
7362,pre,Affluent Frequent,Southwest,treatment,2328.41,31.0,566.56
7362,post,Affluent Frequent,Southwest,treatment,3011.96,36.0,638.09
7363,pre,Affluent Frequent,Northeast,treatment,5170.93,44.0,727.88
7363,post,Affluent Frequent,Northeast,treatment,6035.33,63.0,1273.28
7364,pre,Mainstream,Midwest,treatment,762.36,16.0,168.94
7364,post,Mainstream,Midwest,treatment,677.6700000000001,14.0,130.92000000000002
7365,pre,Budget Occasional,Midwest,treatment,702.46,20.0,42.6
7365,post,Budget Occasional,Midwest,treatment,645.27,12.0,65.47999999999999
7366,pre,Budget Occasional,Southeast,treatment,216.08,10.0,45.77
7366,post,Budget Occasional,Southeast,treatment,323.99,16.0,113.07
7367,pre,Mainstream,Northeast,control,2796.95,45.0,435.09
7367,post,Mainstream,Northeast,control,2914.3,50.0,513.96
7368,pre,Budget Occasional,West,treatment,365.67,8.0,18.42
7368,post,Budget Occasional,West,treatment,346.96,7.0,65.17
7369,pre,Mainstream,Southwest,treatment,623.99,11.0,196.87
7369,post,Mainstream,Southwest,treatment,507.18,12.0,62.91
7370,pre,Mainstream,Northeast,treatment,512.42,12.0,72.27
7370,post,Mainstream,Northeast,treatment,441.54,8.0,175.89
7371,pre,Digital Native,West,control,3052.81,76.0,976.91
7371,post,Digital Native,West,control,3325.58,63.0,733.42
7372,pre,Mainstream,Midwest,control,1600.44,13.0,159.93
7372,post,Mainstream,Midwest,control,1143.3,24.0,186.41
7373,pre,Mainstream,Northeast,treatment,1043.83,16.0,58.99
7373,post,Mainstream,Northeast,treatment,1407.38,22.0,233.24
7374,pre,Digital Native,West,treatment,2320.17,53.0,618.82
7374,post,Digital Native,West,treatment,3190.71,57.0,386.52
7375,pre,Budget Occasional,Southeast,treatment,111.27,2.0,0.0
7375,post,Budget Occasional,Southeast,treatment,94.69,4.0,24.98
7376,pre,Affluent Frequent,Northeast,control,5166.06,48.0,727.28
7376,post,Affluent Frequent,Northeast,control,5096.66,45.0,819.76
7377,pre,Budget Occasional,West,treatment,399.24,13.0,68.03999999999999
7377,post,Budget Occasional,West,treatment,740.34,15.0,69.60000000000001
7378,pre,Budget Occasional,Southeast,treatment,361.12,12.0,0.0
7378,post,Budget Occasional,Southeast,treatment,242.49,6.0,0.0
7379,pre,Budget Occasional,Northeast,control,719.86,11.0,45.69
