customer_id,segment,region,group,tenure_months,activity_index
8124,Dormant Reactivation,West,control,22,1.0884
8125,Mainstream,Southeast,control,56,0.9589
8126,Budget Occasional,Southwest,control,47,1.501
8127,Digital Native,Northeast,control,47,2.8915
8128,Digital Native,Southwest,control,23,0.6426
8129,Digital Native,Southwest,control,63,0.3588
8130,Mainstream,Southeast,control,37,0.5074
8131,Dormant Reactivation,Midwest,treatment,17,1.3774
8132,Mainstream,Northeast,control,106,0.5594
8133,Mainstream,West,control,52,1.0953
8134,Dormant Reactivation,Northeast,treatment,43,0.4156
8135,Affluent Frequent,Northeast,treatment,92,1.0347
8136,Mainstream,Southeast,treatment,20,1.1426
8137,Dormant Reactivation,West,control,23,1.261
8138,Mainstream,Southeast,control,34,1.0141
8139,Budget Occasional,Southeast,control,53,0.2322
8140,Digital Native,Midwest,treatment,94,1.575
8141,Mainstream,Northeast,control,88,1.8483
8142,Affluent Frequent,Northeast,control,47,1.9862
8143,Mainstream,West,treatment,119,2.487
8144,Mainstream,Southeast,treatment,60,0.7479
8145,Affluent Frequent,Midwest,control,12,0.8129
8146,Budget Occasional,Southeast,control,87,2.4053
8147,Mainstream,Midwest,control,96,0.8036
8148,Budget Occasional,Southeast,control,6,1.3966
8149,Budget Occasional,Northeast,control,29,0.873
8150,Digital Native,Southeast,control,42,1.3626
8151,Budget Occasional,Southeast,treatment,43,0.8598
8152,Budget Occasional,Southeast,treatment,94,1.1826
8153,Digital Native,Midwest,control,63,1.0045
8154,Budget Occasional,West,treatment,108,0.9531
8155,Affluent Frequent,Northeast,treatment,90,0.6828
8156,Dormant Reactivation,Northeast,treatment,81,0.4126
8157,Mainstream,Northeast,treatment,57,1.5068
8158,Mainstream,Southwest,control,118,0.693
8159,Budget Occasional,Southwest,control,58,0.8024
8160,Dormant Reactivation,Midwest,treatment,31,0.3525
8161,Budget Occasional,Northeast,treatment,18,0.702
8162,Digital Native,Southeast,treatment,113,0.4989
8163,Dormant Reactivation,Northeast,treatment,11,1.0031
8164,Budget Occasional,Southeast,treatment,117,1.0515
8165,Budget Occasional,Southeast,treatment,23,0.835
8166,Mainstream,Southeast,treatment,94,0.2807
8167,Budget Occasional,Midwest,control,83,0.9802
8168,Mainstream,Northeast,control,26,0.7965
8169,Mainstream,Southeast,treatment,50,0.4823
8170,Mainstream,Southwest,treatment,11,1.7511
8171,Affluent Frequent,Northeast,treatment,31,1.0176
8172,Budget Occasional,Northeast,control,52,1.0035
8173,Budget Occasional,Northeast,control,17,0.7992
8174,Digital Native,Midwest,control,98,1.0644
8175,Affluent Frequent,Northeast,control,52,0.8288
8176,Mainstream,Southeast,treatment,42,0.5882
8177,Mainstream,Southwest,control,116,1.7281
8178,Digital Native,Midwest,control,47,0.855
8179,Mainstream,Southeast,treatment,30,2.2494
8180,Budget Occasional,Southeast,control,83,0.588
8181,Affluent Frequent,Northeast,treatment,80,1.1482
8182,Budget Occasional,Southeast,control,115,1.2717
8183,Mainstream,Northeast,control,115,1.3284
8184,Digital Native,Northeast,treatment,35,1.1197
8185,Budget Occasional,Midwest,control,57,0.8815
8186,Budget Occasional,Midwest,treatment,13,0.4028
8187,Budget Occasional,Northeast,control,38,0.3678
8188,Dormant Reactivation,Midwest,control,111,0.3729
8189,Affluent Frequent,West,control,70,0.6957
8190,Affluent Frequent,Southeast,control,72,0.7395
8191,Affluent Frequent,Midwest,treatment,120,0.9108
8192,Budget Occasional,West,control,24,0.8973
8193,Affluent Frequent,West,treatment,115,1.0927
8194,Digital Native,West,control,20,1.0475
8195,Affluent Frequent,Southwest,control,46,2.0563
8196,Digital Native,Southeast,control,27,0.795
8197,Budget Occasional,West,treatment,59,0.9131
8198,Dormant Reactivation,Southwest,treatment,13,1.5304
8199,Digital Native,Southwest,control,60,0.5938
8200,Budget Occasional,Southeast,control,100,0.3475
8201,Dormant Reactivation,Southeast,control,40,1.1159
8202,Budget Occasional,West,control,90,0.8079
8203,Mainstream,Northeast,control,111,0.4423
8204,Budget Occasional,Midwest,treatment,24,1.5456
8205,Mainstream,Northeast,control,69,0.9012
8206,Budget Occasional,Midwest,control,47,0.9517
8207,Dormant Reactivation,Southeast,control,120,1.0004
8208,Digital Native,Northeast,control,75,0.4702
8209,Budget Occasional,Southeast,treatment,55,0.4954
8210,Budget Occasional,West,control,5,1.1076
8211,Dormant Reactivation,Northeast,control,22,0.6559
8212,Mainstream,Midwest,control,101,0.8891
8213,Budget Occasional,West,control,16,0.7671
8214,Affluent Frequent,Northeast,treatment,43,0.717
8215,Dormant Reactivation,Southeast,control,75,1.0427
8216,Dormant Reactivation,Midwest,control,42,0.8603
8217,Mainstream,Northeast,treatment,3,0.8363
8218,Dormant Reactivation,Southwest,treatment,36,0.7601
8219,Mainstream,Northeast,control,10,0.4952
8220,Mainstream,West,control,103,0.8805
8221,Affluent Frequent,Southwest,control,66,0.7157
8222,Affluent Frequent,Southeast,control,110,0.2064
8223,Mainstream,Northeast,control,19,1.6343
8224,Affluent Frequent,Northeast,treatment,97,0.2354
8225,Mainstream,Southeast,treatment,18,0.3594
8226,Budget Occasional,Midwest,control,93,1.1748
8227,Mainstream,West,control,94,0.993
8228,Dormant Reactivation,West,treatment,116,1.3617
8229,Mainstream,Southwest,control,114,0.9654
8230,Mainstream,Northeast,control,64,1.6006
8231,Budget Occasional,Southeast,control,7,1.082
8232,Affluent Frequent,West,treatment,7,0.1201
8233,Dormant Reactivation,Northeast,treatment,73,2.4908
8234,Mainstream,West,treatment,34,1.5542
8235,Budget Occasional,Southeast,control,108,0.6098
8236,Digital Native,West,treatment,65,0.6549
8237,Affluent Frequent,Southeast,treatment,5,1.2699
8238,Budget Occasional,Southwest,control,97,1.0698
8239,Dormant Reactivation,Midwest,control,24,1.3236
8240,Mainstream,Southeast,treatment,23,0.3931
8241,Digital Native,Northeast,control,115,1.1709
8242,Budget Occasional,Southwest,treatment,80,1.0859
8243,Mainstream,West,treatment,86,1.1854
8244,Mainstream,Southeast,treatment,12,1.3128
8245,Budget Occasional,West,control,81,0.7437
8246,Budget Occasional,Southeast,control,61,0.7191
8247,Budget Occasional,Southeast,treatment,30,0.7972
8248,Dormant Reactivation,Northeast,treatment,109,0.9073
8249,Mainstream,West,control,119,0.3367
8250,Dormant Reactivation,Midwest,treatment,37,1.5352
8251,Mainstream,Southeast,treatment,56,0.8978
8252,Budget Occasional,Midwest,treatment,105,0.8816
8253,Digital Native,Southeast,treatment,20,0.2656
8254,Mainstream,Northeast,treatment,15,1.5082
8255,Mainstream,West,control,19,0.5999
8256,Mainstream,Midwest,treatment,77,0.8035
8257,Budget Occasional,Midwest,treatment,12,0.5001
8258,Dormant Reactivation,West,control,51,0.2738
8259,Dormant Reactivation,Northeast,treatment,37,1.3306
8260,Dormant Reactivation,Northeast,treatment,5,0.6322
8261,Budget Occasional,Northeast,control,47,0.4427
8262,Mainstream,Southwest,control,24,0.307
8263,Affluent Frequent,Southeast,control,90,0.2063
8264,Mainstream,Northeast,treatment,71,1.3649
8265,Affluent Frequent,Southeast,control,29,0.9855
8266,Affluent Frequent,Southeast,treatment,97,1.5812
8267,Affluent Frequent,Midwest,control,111,1.0418
8268,Mainstream,Southwest,control,3,1.1421
8269,Mainstream,West,control,15,0.7907
8270,Mainstream,Midwest,treatment,91,0.2609
8271,Mainstream,Midwest,control,70,1.7581
8272,Dormant Reactivation,West,treatment,92,1.26
8273,Digital Native,West,control,41,0.924
8274,Mainstream,Southwest,treatment,30,0.9616
8275,Budget Occasional,Midwest,treatment,88,0.824
8276,Affluent Frequent,West,treatment,102,1.0938
8277,Mainstream,Southeast,treatment,58,1.4891
8278,Budget Occasional,Southeast,control,65,1.558
8279,Mainstream,Midwest,treatment,87,1.2282
8280,Affluent Frequent,Midwest,control,10,0.6738
8281,Mainstream,West,treatment,30,2.2911
8282,Dormant Reactivation,Northeast,control,15,1.1249
8283,Affluent Frequent,Southwest,control,46,0.666
8284,Digital Native,West,control,109,1.1426
8285,Digital Native,Southwest,control,76,1.89
8286,Affluent Frequent,Southeast,treatment,85,1.0503
8287,Budget Occasional,Midwest,control,84,1.2037
8288,Dormant Reactivation,Northeast,control,35,0.7058
8289,Budget Occasional,Southeast,control,117,1.1707
8290,Mainstream,West,control,28,1.7018
8291,Affluent Frequent,Northeast,control,31,2.0538
8292,Affluent Frequent,West,control,77,0.5606
8293,Mainstream,Northeast,treatment,57,0.9323
8294,Affluent Frequent,West,treatment,4,1.1522
8295,Mainstream,Northeast,control,14,2.858
8296,Affluent Frequent,Northeast,treatment,34,1.1865
8297,Budget Occasional,Midwest,treatment,86,1.2282
8298,Mainstream,Northeast,treatment,28,0.3878
8299,Mainstream,West,treatment,46,0.9217
8300,Mainstream,West,control,23,0.7054
8301,Affluent Frequent,Southwest,control,38,1.1146
8302,Mainstream,Midwest,control,105,0.5509
8303,Mainstream,Midwest,control,13,1.2035
8304,Budget Occasional,Southeast,treatment,42,1.7509
8305,Digital Native,Southwest,treatment,102,1.2625
8306,Dormant Reactivation,Northeast,treatment,75,0.3863
8307,Mainstream,Southwest,control,70,4.0975
8308,Dormant Reactivation,West,treatment,41,1.1812
8309,Mainstream,Midwest,control,38,1.2053
8310,Digital Native,Northeast,treatment,97,1.2986
8311,Budget Occasional,Midwest,treatment,31,0.9526
8312,Budget Occasional,Southeast,treatment,62,2.2617
8313,Affluent Frequent,Southeast,control,51,1.18
8314,Mainstream,Midwest,control,56,0.6537
8315,Affluent Frequent,Southeast,treatment,99,0.6846
8316,Budget Occasional,Northeast,treatment,104,0.6326
8317,Digital Native,Midwest,control,55,0.4584
8318,Digital Native,West,treatment,38,0.688
8319,Affluent Frequent,Southwest,treatment,106,1.0246
8320,Digital Native,Southeast,control,80,0.5699
8321,Dormant Reactivation,Northeast,treatment,68,1.103
8322,Budget Occasional,West,treatment,15,1.0501
8323,Budget Occasional,Northeast,control,90,1.6258
8324,Affluent Frequent,Northeast,control,53,1.3087
8325,Mainstream,Midwest,treatment,24,1.3483
8326,Budget Occasional,Midwest,control,104,1.0397
8327,Dormant Reactivation,Northeast,control,79,0.9553
8328,Affluent Frequent,West,control,28,1.6909
8329,Dormant Reactivation,Southeast,treatment,26,0.9423
8330,Mainstream,West,treatment,101,1.1103
8331,Budget Occasional,Southeast,control,5,1.4417
8332,Budget Occasional,Midwest,treatment,19,0.7146
8333,Budget Occasional,West,control,91,0.8905
8334,Budget Occasional,West,control,83,0.6326
8335,Budget Occasional,Midwest,treatment,14,0.5708
8336,Affluent Frequent,West,treatment,76,0.3846
8337,Mainstream,Southeast,control,28,0.7362
8338,Mainstream,Northeast,control,40,1.0861
8339,Budget Occasional,Northeast,treatment,99,1.1404
8340,Dormant Reactivation,Southeast,control,88,2.2305
8341,Budget Occasional,Midwest,control,53,0.8579
8342,Budget Occasional,Northeast,control,71,1.2686
8343,Dormant Reactivation,West,control,33,1.4013
8344,Mainstream,Southeast,control,58,0.7533
8345,Mainstream,West,control,81,1.2059
8346,Affluent Frequent,West,treatment,13,0.2745
8347,Mainstream,Southeast,treatment,21,2.275
8348,Dormant Reactivation,Midwest,treatment,36,0.6614
8349,Budget Occasional,Northeast,control,35,0.6406
8350,Mainstream,Southwest,control,88,0.8427
8351,Dormant Reactivation,Southeast,treatment,107,0.8225
8352,Budget Occasional,Midwest,treatment,74,0.5379
8353,Mainstream,Northeast,control,37,0.6037
8354,Budget Occasional,Southwest,treatment,96,1.0708
8355,Budget Occasional,Midwest,control,102,0.3231
8356,Dormant Reactivation,West,control,63,1.5611
8357,Budget Occasional,Northeast,control,46,0.5022
8358,Dormant Reactivation,Northeast,treatment,97,0.2848
8359,Mainstream,Southeast,control,105,0.909
8360,Digital Native,West,treatment,87,0.8183
8361,Affluent Frequent,Northeast,control,43,0.9674
8362,Mainstream,Northeast,treatment,97,1.3348
8363,Mainstream,West,control,31,0.8478
8364,Budget Occasional,Southeast,treatment,46,1.1959
8365,Budget Occasional,Southeast,treatment,119,1.4199
8366,Affluent Frequent,Northeast,treatment,61,0.8684
8367,Budget Occasional,Midwest,control,58,1.5813
8368,Dormant Reactivation,Southeast,control,94,0.8795
8369,Budget Occasional,Southwest,treatment,72,1.4769
8370,Digital Native,Southeast,treatment,15,1.4352
8371,Dormant Reactivation,Southeast,control,95,0.6555
8372,Budget Occasional,West,control,36,0.7847
8373,Mainstream,Midwest,treatment,110,0.8515
8374,Mainstream,Southwest,treatment,62,1.3335
8375,Affluent Frequent,Southwest,control,95,0.492
8376,Dormant Reactivation,Northeast,treatment,93,0.3585
8377,Budget Occasional,West,treatment,73,1.169
8378,Affluent Frequent,Southwest,control,119,0.6131
8379,Mainstream,Midwest,control,64,1.1626
8380,Mainstream,Southwest,control,63,1.2543
8381,Dormant Reactivation,Northeast,control,28,0.9277
8382,Affluent Frequent,Northeast,treatment,21,0.1962
8383,Mainstream,Midwest,treatment,47,0.9247
8384,Mainstream,Northeast,treatment,66,0.4624
8385,Dormant Reactivation,Northeast,control,106,1.2887
8386,Budget Occasional,West,treatment,116,0.824
8387,Mainstream,Northeast,treatment,84,1.6554
8388,Affluent Frequent,Northeast,treatment,15,1.1818
8389,Mainstream,Midwest,control,40,1.5415
8390,Dormant Reactivation,Northeast,treatment,9,0.9853
8391,Affluent Frequent,Northeast,treatment,51,1.0961
8392,Affluent Frequent,Northeast,treatment,7,0.586
8393,Budget Occasional,Midwest,control,112,0.8541
8394,Mainstream,Midwest,control,34,0.5065
8395,Budget Occasional,Southeast,control,118,0.7922
8396,Dormant Reactivation,Northeast,control,51,1.389
8397,Digital Native,Southeast,treatment,62,1.4034
8398,Affluent Frequent,Southwest,treatment,58,1.4816
8399,Budget Occasional,West,control,88,1.0449
8400,Budget Occasional,Southeast,treatment,56,0.9898
8401,Mainstream,Southeast,control,19,1.3436
8402,Budget Occasional,West,control,74,1.0183
8403,Mainstream,Northeast,treatment,40,1.2948
8404,Mainstream,Southeast,treatment,32,0.9886
8405,Budget Occasional,Northeast,treatment,66,0.6893
8406,Mainstream,Northeast,treatment,18,0.4934
8407,Dormant Reactivation,Midwest,treatment,7,0.3876
8408,Budget Occasional,Southwest,treatment,60,1.5804
8409,Digital Native,West,treatment,83,0.1647
8410,Budget Occasional,Northeast,control,99,0.7573
8411,Budget Occasional,Northeast,control,56,0.9869
8412,Budget Occasional,Northeast,treatment,97,0.7877
8413,Dormant Reactivation,Midwest,treatment,54,2.2225
8414,Affluent Frequent,Midwest,treatment,20,1.6596
8415,Affluent Frequent,Southwest,control,102,0.3824
8416,Mainstream,Southwest,control,16,0.3585
8417,Affluent Frequent,Southeast,treatment,116,0.2382
8418,Dormant Reactivation,West,treatment,120,0.8259
8419,Budget Occasional,Southeast,treatment,12,1.0768
8420,Dormant Reactivation,West,control,60,1.6258
8421,Digital Native,Midwest,control,25,1.096
8422,Affluent Frequent,Midwest,control,24,2.1045
8423,Affluent Frequent,West,treatment,110,1.0661
8424,Mainstream,Southeast,control,65,0.9467
8425,Affluent Frequent,West,control,47,1.1688
8426,Mainstream,Southeast,control,83,2.2887
8427,Mainstream,Southwest,control,64,1.0449
8428,Budget Occasional,West,control,46,0.8156
8429,Mainstream,Southeast,treatment,114,1.8262
8430,Mainstream,Northeast,control,98,1.203
8431,Affluent Frequent,Southeast,treatment,33,1.3081
8432,Dormant Reactivation,Midwest,control,111,0.3835
8433,Affluent Frequent,Southeast,control,79,0.7218
8434,Mainstream,Southeast,treatment,57,1.2274
8435,Mainstream,Midwest,treatment,14,0.4716
8436,Affluent Frequent,Northeast,control,12,0.8287
8437,Affluent Frequent,Southeast,treatment,108,0.3841
8438,Digital Native,West,treatment,66,1.7648
8439,Mainstream,West,control,24,0.6226
8440,Digital Native,Midwest,control,102,1.2147
8441,Mainstream,West,control,57,0.6468
8442,Affluent Frequent,West,treatment,102,0.7547
8443,Mainstream,Southeast,treatment,23,0.9543
8444,Mainstream,Southwest,treatment,6,1.1045
8445,Mainstream,Southeast,control,59,1.1122
8446,Budget Occasional,Southwest,treatment,113,1.0582
8447,Affluent Frequent,Midwest,treatment,3,1.5486
8448,Budget Occasional,Southeast,treatment,98,0.911
8449,Dormant Reactivation,West,treatment,41,0.5421
8450,Affluent Frequent,Midwest,treatment,15,0.6935
8451,Budget Occasional,Northeast,control,22,1.5484
8452,Mainstream,West,treatment,97,1.0633
8453,Budget Occasional,Midwest,control,16,0.8625
8454,Dormant Reactivation,Northeast,control,50,0.6827
8455,Budget Occasional,Midwest,treatment,84,1.9283
8456,Dormant Reactivation,West,treatment,81,1.7253
8457,Budget Occasional,Southwest,control,82,1.4864
8458,Digital Native,West,control,76,2.3191
8459,Affluent Frequent,Southwest,treatment,71,0.4503
8460,Budget Occasional,Southeast,control,77,0.2157
8461,Budget Occasional,Southeast,treatment,78,0.5142
8462,Affluent Frequent,Northeast,treatment,11,0.4946
8463,Digital Native,Midwest,treatment,17,0.6884
8464,Mainstream,Midwest,treatment,106,0.691
8465,Budget Occasional,West,treatment,49,1.1536
8466,Affluent Frequent,Southwest,treatment,18,1.5827
8467,Mainstream,Northeast,control,84,0.3192
8468,Budget Occasional,Southwest,control,3,0.4224
8469,Digital Native,Midwest,treatment,10,1.5296
8470,Mainstream,Southeast,treatment,62,0.4822
8471,Digital Native,Midwest,treatment,58,0.7249
8472,Budget Occasional,Northeast,control,4,1.0271
8473,Digital Native,Midwest,treatment,120,0.6071
8474,Mainstream,Northeast,treatment,108,0.9451
8475,Digital Native,Southeast,treatment,100,1.9898
8476,Mainstream,Midwest,treatment,32,0.9884
8477,Budget Occasional,Midwest,treatment,59,0.8316
8478,Mainstream,Northeast,treatment,44,2.7305
8479,Mainstream,West,control,11,0.5987
8480,Dormant Reactivation,Midwest,treatment,119,1.4273
8481,Budget Occasional,Northeast,control,10,2.2922
8482,Dormant Reactivation,Northeast,treatment,56,1.1903
8483,Digital Native,West,control,23,1.0484
8484,Budget Occasional,Southwest,treatment,45,0.5893
8485,Mainstream,West,control,44,1.3909
8486,Mainstream,West,treatment,31,1.4162
8487,Affluent Frequent,Southeast,control,16,0.7779
8488,Affluent Frequent,West,control,104,1.1565
